"","FIPS","V1","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","REPDIST","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Location","RPT_DELAY","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","lat","lon","OBJECTID","COUNTY","STATE","POPULATION","SQMI","ID","sourceCoun","ENRICH_FID","aggregatio","HasData","CIVLBFR_CY","EMP_CY","INDAGRI_CY","INDMIN_CY","INDCONS_CY","INDMANU_CY","INDWHTR_CY","INDRTTR_CY","INDTRAN_CY","INDUTIL_CY","INDINFO_CY","INDFIN_CY","INDRE_CY","INDTECH_CY","INDMGMT_CY","INDADMN_CY","INDEDUC_CY","INDHLTH_CY","INDARTS_CY","INDFOOD_CY","INDOTSV_CY","INDPUBL_CY","UNEMP_CY","UNEMPRT_CY","pop.total","pop.male","pop.u20","pop.20.64","pop.o64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","vict.white","vict.black","vict.latin","vict.asian"
"31","06037103300",1179857,171614378,"2017-09-14","2017-09-06",2230,16,"Foothill",1655,121,"RAPE, FORCIBLE","1810 0500 0527 0532",26,"F","H",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",121,NA,NA,NA,"10200    MCBROOM                      ST","","(34.2638, -118.3527)",8,0,0,1,0,34.2638,-118.3527,"1550","Los Angeles","CA","3977",2.38,"549","US","1550","BlockApportionment:US.BlockGroups","1","2112","2036","49","0","122","118","61","220","10","20","109","65","78","254","5","164","162","232","56","45","167","99","76",3.6,3137,48.1,17.1,63.2,19.7,36.9142492827542,91.3,0.5,1.4,9.4,0,7.5,0.8,57.6,1185,7.36372330251833,2.41,3.4,9.3,78281,0,4.3,0,0,1,0
"32","06037103400",539951,141613982,"2014-09-24","2014-09-24",30,16,"Foothill",1656,121,"RAPE, FORCIBLE","0503 0516 0537 1415 1409 2000 1821 0400 0527",52,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"7900    FOOTHILL                     BL","","(34.2596, -118.3049)",0,1,1,1,0,34.2596,-118.3049,"1551","Los Angeles","CA","6373",1.02,"550","US","1551","BlockApportionment:US.BlockGroups","1","3532","3369","0","7","167","312","28","345","91","74","141","196","31","262","0","170","441","383","188","172","124","237","163",4.6,6542,50.8,18,66,16,27.9425252216448,80.4,4.3,3.8,7.6,3.8,24.1,1.6,59.4,2460,12.7483949862427,2.695,10.4,12.6,62423,3.2,4.5,0,0,1,0
"33","06037103400",263036,121612690,"2012-07-17","2012-07-16",1250,16,"Foothill",1656,121,"RAPE, FORCIBLE","0522 0527 1415 1409 1309 1310 0510 1259 1817",14,"F","W",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"ORO VISTA","DAY","(34.2543, -118.3158)",1,1,1,1,0,34.2543,-118.3158,"1551","Los Angeles","CA","6373",1.02,"550","US","1551","BlockApportionment:US.BlockGroups","1","3532","3369","0","7","167","312","28","345","91","74","141","196","31","262","0","170","441","383","188","172","124","237","163",4.6,6542,50.8,18,66,16,27.9425252216448,80.4,4.3,3.8,7.6,3.8,24.1,1.6,59.4,2460,12.7483949862427,2.695,10.4,12.6,62423,3.2,4.5,1,0,0,0
"34","06037103400",539930,141613949,"2014-09-22","2014-09-16",2200,16,"Foothill",1656,121,"RAPE, FORCIBLE","2000 0537 0516 1821 0526 0432 0532",51,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,NA,NA,NA,"7900    FOOTHILL                     BL","","(34.2596, -118.3049)",6,0,1,1,0,34.2596,-118.3049,"1551","Los Angeles","CA","6373",1.02,"550","US","1551","BlockApportionment:US.BlockGroups","1","3532","3369","0","7","167","312","28","345","91","74","141","196","31","262","0","170","441","383","188","172","124","237","163",4.6,6542,50.8,18,66,16,27.9425252216448,80.4,4.3,3.8,7.6,3.8,24.1,1.6,59.4,2460,12.7483949862427,2.695,10.4,12.6,62423,3.2,4.5,0,0,1,0
"35","06037103400",538899,141611698,"2014-07-28","2014-07-17",130,16,"Foothill",1656,121,"RAPE, FORCIBLE","1259 0515 0527 0444 0501 0510 0526 0532 1820",14,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JO","Juv Other",121,NA,NA,NA,"7800    CORA                         ST","","(34.2524, -118.3043)",11,0,0,1,0,34.2524,-118.3043,"1551","Los Angeles","CA","6373",1.02,"550","US","1551","BlockApportionment:US.BlockGroups","1","3532","3369","0","7","167","312","28","345","91","74","141","196","31","262","0","170","441","383","188","172","124","237","163",4.6,6542,50.8,18,66,16,27.9425252216448,80.4,4.3,3.8,7.6,3.8,24.1,1.6,59.4,2460,12.7483949862427,2.695,10.4,12.6,62423,3.2,4.5,1,0,0,0
"36","06037104103",749757,151611501,"2015-07-23","2015-07-06",2200,16,"Foothill",1605,121,"RAPE, FORCIBLE","0913 0527 0516 0537 0510 0501 1817",34,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"11800    GRUEN                        ST","","(34.2818, -118.3904)",17,0,0,1,0,34.2818,-118.3904,"1431","Los Angeles","CA","4209",0.36,"430","US","1431","BlockApportionment:US.BlockGroups","1","1971","1808","6","6","79","328","44","210","76","3","34","42","10","48","0","102","137","288","33","136","158","68","163",8.3,3861,48.9,28,60.7,11.3,21.6265216265216,62.3,14.7,1.8,10.7,0.6,66.7,4.5,43.2,816,11.2147112147112,4.745,29.2,7.1,75938,4.5,6.1,0,0,1,0
"37","06037104103",1235614,171617798,"2017-12-11","2017-12-11",1900,16,"Foothill",1605,121,"RAPE, FORCIBLE","0418 1218 0405 2000 1814 0421 0519 1415 1402 0512",28,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,910,998,NA,"TERRA BELLA","FOOTHILL","(34.2821, -118.3925)",0,1,1,1,0,34.2821,-118.3925,"1431","Los Angeles","CA","4209",0.36,"430","US","1431","BlockApportionment:US.BlockGroups","1","1971","1808","6","6","79","328","44","210","76","3","34","42","10","48","0","102","137","288","33","136","158","68","163",8.3,3861,48.9,28,60.7,11.3,21.6265216265216,62.3,14.7,1.8,10.7,0.6,66.7,4.5,43.2,816,11.2147112147112,4.745,29.2,7.1,75938,4.5,6.1,0,0,1,0
"38","06037104105",541841,141700994,"2014-08-16","2014-08-15",2300,17,"Devonshire",1701,121,"RAPE, FORCIBLE","1415 2002 1206 1820",19,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"12000    STONEGATE                    WY","","(34.2804, -118.4019)",1,1,1,1,0,34.2804,-118.4019,"1432","Los Angeles","CA","5708",0.23,"431","US","1432","BlockApportionment:US.BlockGroups","1","2533","2243","26","0","203","285","68","149","60","0","11","76","20","61","0","137","166","374","73","299","207","28","290",11.4,5879,46.8,32.6,58.5,8.89999999999999,21.279129103589,62.4,5.6,0.4,7.8,0,77.7,2.3,56.9,1549,14.8664738901174,3.79,41.4,27.3,37846,4.5,7.2,1,0,0,0
"39","06037104105",349343,131614363,"2013-09-15","2013-09-15",1230,16,"Foothill",1613,121,"RAPE, FORCIBLE","1814 0527 1414 0429 0444 0516 0532 1309 1402 1305",43,"F","H",509,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"12500    CARL                         ST","","(34.2757, -118.4052)",0,1,1,1,0,34.2757,-118.4052,"1432","Los Angeles","CA","5708",0.23,"431","US","1432","BlockApportionment:US.BlockGroups","1","2533","2243","26","0","203","285","68","149","60","0","11","76","20","61","0","137","166","374","73","299","207","28","290",11.4,5879,46.8,32.6,58.5,8.89999999999999,21.279129103589,62.4,5.6,0.4,7.8,0,77.7,2.3,56.9,1549,14.8664738901174,3.79,41.4,27.3,37846,4.5,7.2,0,0,1,0
"40","06037104105",969923,161615614,"2016-10-26","2016-10-23",2100,16,"Foothill",1615,121,"RAPE, FORCIBLE","1817 0527 0906 1206 1257 0500 0342 0416",18,"F","H",504,"OTHER RESIDENCE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"FOOTHILL","PIERCE","(34.2779, -118.3987)",3,0,1,1,0,34.2779,-118.3987,"1432","Los Angeles","CA","5708",0.23,"431","US","1432","BlockApportionment:US.BlockGroups","1","2533","2243","26","0","203","285","68","149","60","0","11","76","20","61","0","137","166","374","73","299","207","28","290",11.4,5879,46.8,32.6,58.5,8.89999999999999,21.279129103589,62.4,5.6,0.4,7.8,0,77.7,2.3,56.9,1549,14.8664738901174,3.79,41.4,27.3,37846,4.5,7.2,0,0,1,0
"41","06037104108",535370,141604333,"2014-01-12","2014-01-12",230,16,"Foothill",1633,121,"RAPE, FORCIBLE","0527 0526 1415 1822 1206",24,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"11200    ADELPHIA                     AV","","(34.274, -118.3968)",0,1,1,1,0,34.274,-118.3968,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,0,0,1,0
"42","06037104108",346871,131609206,"2013-05-12","2013-05-11",1500,16,"Foothill",1633,121,"RAPE, FORCIBLE","1259 1409 1415 0906 1820 1262 0527 1206",17,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"TERRA BELLA                  AV","BORDEN                       AV","(34.2701, -118.4021)",1,1,1,1,0,34.2701,-118.4021,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,0,0,1,0
"43","06037104108",1025813,171605799,"2017-02-13","2016-02-05",300,16,"Foothill",1633,121,"RAPE, FORCIBLE","0913 0444 0448 0416 0522 0537 0515",33,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"11800    FOOTHILL                     BL","","(34.2757, -118.3963)",374,0,0,0,1,34.2757,-118.3963,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,0,0,1,0
"44","06037104108",1102416,171605754,"2017-02-12","2017-02-11",2000,16,"Foothill",1633,121,"RAPE, FORCIBLE","1415 1822 1262 0500",19,"F","H",501,"SINGLE FAMILY DWELLING",515,"PHYSICAL PRESENCE","IC","Invest Cont",121,998,NA,NA,"10800    GLENOAKS                     BL","","(34.266, -118.4033)",1,1,1,1,0,34.266,-118.4033,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,0,0,1,0
"45","06037104108",963920,161601119,"2016-08-11","2016-08-10",1900,16,"Foothill",1615,121,"RAPE, FORCIBLE","1817 0527 0515 1814 2001 1206 1409 0503 0516",45,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"11800    GLAMIS                       ST","","(34.2766, -118.3898)",1,1,1,1,0,34.2766,-118.3898,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,1,0,0,0
"46","06037104108",1101655,171600759,"2017-04-20","2017-04-19",2000,16,"Foothill",1633,121,"RAPE, FORCIBLE","0522 0556 1259 0500",NA,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"11800    FOOTHILL                     BL","","(34.2757, -118.3963)",1,1,1,1,0,34.2757,-118.3963,"1433","Los Angeles","CA","5623",0.42,"432","US","1433","BlockApportionment:US.BlockGroups","1","2334","2212","69","0","188","318","102","188","79","0","44","73","33","89","0","130","202","314","8","125","174","76","122",5.2,4895,47.6,27.8,61.2,11,20.6128702757916,63,13.5,0.7,4.3,0,79.2,4.6,46.2,1404,16.5679264555669,3.55,45,23.7,42435,4.3,5.8,0,0,1,0
"47","06037104124",806454,161606677,"2016-03-08","2015-02-14",1200,16,"Foothill",1606,121,"RAPE, FORCIBLE","1259 0527 1251 0536 0537 0507",14,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JO","Juv Other",121,NA,NA,NA,"11300    SUNBURST                     ST","","(34.2788, -118.3773)",388,0,0,0,1,34.2788,-118.3773,"1505","Los Angeles","CA","4289",1.75,"504","US","1505","BlockApportionment:US.BlockGroups","1","2096","1974","11","0","146","190","38","234","44","22","102","46","90","84","0","79","194","287","66","119","152","68","123",5.9,4379,51.3,23.4,61.3,15.3,26.8782827129482,60.2,12,3.7,5.6,0,57,0,50.5,1277,13.8616122402375,3.34,19,9.6,80813,6.9,4.1,0,0,1,0
"48","06037104201",966685,161609384,"2016-05-13","2016-05-13",30,16,"Foothill",1601,121,"RAPE, FORCIBLE","2002 0527 2000 1814 1310 1823 0516 1817",26,"F","B",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"12000    ADELPHIA                     AV","","(34.2892, -118.4122)",0,1,1,1,0,34.2892,-118.4122,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,1,0,0
"49","06037104201",592500,151605844,"2015-02-11","2014-03-01",800,16,"Foothill",1601,121,"RAPE, FORCIBLE","1251 1258 0913 0527 0552 0526 0522",13,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,812,NA,NA,"11700    BORDEN                       AV","","(34.283, -118.4158)",347,0,0,0,1,34.283,-118.4158,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"50","06037104201",261986,121610326,"2012-05-23","2012-03-31",2300,16,"Foothill",1601,121,"RAPE, FORCIBLE","0913 1206 0360 0527",25,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,NA,NA,NA,"12900    VAUGHN                       ST","","(34.2884, -118.4133)",53,0,0,0,1,34.2884,-118.4133,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"51","06037104201",318415,131606112,"2013-02-25","2012-12-21",1400,16,"Foothill",1601,121,"RAPE, FORCIBLE","0400 0510 2000 1813 0527",27,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"12900    EUSTACE                      ST","","(34.285, -118.4135)",66,0,0,0,1,34.285,-118.4135,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"52","06037104201",592508,151606017,"2015-02-24","2014-09-09",2300,16,"Foothill",1601,121,"RAPE, FORCIBLE","1817 1258 0522 0515 0913 0537 0527",13,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,812,NA,NA,"12800    DESMOND                      ST","","(34.2883, -118.4113)",168,0,0,0,1,34.2883,-118.4113,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"53","06037104201",745929,151600980,"2015-07-19","2015-07-18",300,16,"Foothill",1601,121,"RAPE, FORCIBLE","1262 1409 1415 1206 1823 1310 0413 0500 0913",24,"F","H",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"11800    FELLOWS                      AV","","(34.2838, -118.4195)",1,1,1,1,0,34.2838,-118.4195,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"54","06037104201",1102508,171605978,"2017-02-18","2017-02-13",2000,16,"Foothill",1601,121,"RAPE, FORCIBLE","1816 1817 0508 0532 0413 0906 0408 0416 0527",34,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,434,NA,NA,"CORCORAN","GLENOAKS","(34.2841, -118.4227)",5,0,1,1,0,34.2841,-118.4227,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"55","06037104201",537128,141608018,"2014-04-23","2014-04-03",2200,16,"Foothill",1612,121,"RAPE, FORCIBLE","0515 1259 0537 0522",14,"F","H",509,"MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"13100    PAXTON                       ST","","(34.2797, -118.418)",20,0,0,1,0,34.2797,-118.418,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"56","06037104201",535171,141601568,"2014-12-03","2014-11-26",2200,16,"Foothill",1601,121,"RAPE, FORCIBLE","0551 0360 1259 0510 0515 0522 0507 0527 0552 1415",17,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",121,998,NA,NA,"11900    SPROULE                      AV","","(34.2869, -118.4152)",7,0,1,1,0,34.2869,-118.4152,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"57","06037104201",537463,141608745,"2014-05-12","2013-02-09",1400,16,"Foothill",1601,121,"RAPE, FORCIBLE","0400 0527 0537 0536 1251 1259",15,"F","H",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,NA,NA,NA,"12000    BROMONT                      AV","","(34.2878, -118.4127)",457,0,0,0,1,34.2878,-118.4127,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"58","06037104201",1169708,171613493,"2017-08-24","2017-08-23",1200,16,"Foothill",1601,121,"RAPE, FORCIBLE","1402 1820 1206 1262 1415 0522 0500 0503",35,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"COCHRAN                      AV","GLENOAKS                     BL","(34.2865, -118.4161)",1,1,1,1,0,34.2865,-118.4161,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"59","06037104201",970041,161615866,"2016-11-01","2016-10-24",2300,16,"Foothill",1611,121,"RAPE, FORCIBLE","1820 0503 0510 0515 0516 0522 0526 0533",24,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"13300    CORCORAN                     ST","","(34.2841, -118.4227)",8,0,0,1,0,34.2841,-118.4227,"1506","Los Angeles","CA","4744",0.41,"505","US","1506","BlockApportionment:US.BlockGroups","1","2213","2070","29","0","187","442","28","268","32","4","24","36","4","80","0","209","149","179","6","181","157","55","143",6.5,4624,50.8,30.6,62.8,6.59999999999999,16.8036332179931,65.5,12.7,0.1,0,0,87,8.4,57.9,907,16.2629757785467,5.07,45.3,27.3,42888,6.2,7.5,0,0,1,0
"60","06037104203",350277,131616432,"2013-11-07","2013-09-18",1000,16,"Foothill",1602,121,"RAPE, FORCIBLE","1814 0516 0527 0537",15,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,NA,NA,NA,"12700    JUDD                         ST","","(34.2794, -118.4097)",50,0,0,0,1,34.2794,-118.4097,"1434","Los Angeles","CA","5445",0.27,"433","US","1434","BlockApportionment:US.BlockGroups","1","2637","2424","80","0","140","373","106","257","113","16","68","35","53","39","0","339","92","324","35","141","147","66","213",8.1,4880,48.7,33.6,58.7,7.7,19.0983606557377,59.9,4.9,0,5.9,0.4,88.6,7,56.5,1027,14.6106557377049,4.81,49.6,23,45788,4.1,8.4,0,0,1,0
"61","06037104203",1254802,171601372,"2017-12-30","2017-12-30",1,16,"Foothill",1613,121,"RAPE, FORCIBLE","0519 0369 1414 1415 0416 0500 0527 1814 2000",32,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"12700    VAN NUYS                     BL","","(34.2753, -118.4095)",0,1,1,1,0,34.2753,-118.4095,"1434","Los Angeles","CA","5445",0.27,"433","US","1434","BlockApportionment:US.BlockGroups","1","2637","2424","80","0","140","373","106","257","113","16","68","35","53","39","0","339","92","324","35","141","147","66","213",8.1,4880,48.7,33.6,58.7,7.7,19.0983606557377,59.9,4.9,0,5.9,0.4,88.6,7,56.5,1027,14.6106557377049,4.81,49.6,23,45788,4.1,8.4,0,0,1,0
